acc_x_mean,acc_x_std,acc_x_min,acc_x_max,acc_x_range,acc_x_peaks,acc_y_mean,acc_y_std,acc_y_min,acc_y_max,acc_y_range,acc_y_peaks,acc_z_mean,acc_z_std,acc_z_min,acc_z_max,acc_z_range,acc_z_peaks,gyro_x_mean,gyro_x_std,gyro_x_min,gyro_x_max,gyro_x_range,gyro_x_peaks,gyro_y_mean,gyro_y_std,gyro_y_min,gyro_y_max,gyro_y_range,gyro_y_peaks,gyro_z_mean,gyro_z_std,gyro_z_min,gyro_z_max,gyro_z_range,gyro_z_peaks,mag_x_mean,mag_x_std,mag_x_min,mag_x_max,mag_x_range,mag_x_peaks,mag_y_mean,mag_y_std,mag_y_min,mag_y_max,mag_y_range,mag_y_peaks,mag_z_mean,mag_z_std,mag_z_min,mag_z_max,mag_z_range,mag_z_peaks,Label
-0.41528,0.285455616,-0.8915,0.3087,1.2002,1,-0.363775,0.597414459,-1.2957,0.3506,1.6463,2,1.066755,0.658741532,-0.5056,1.9459,2.4515,2,0.2341,0.119207462,0.0312,0.4188,0.3876,2,0.121265,0.233950722,-0.2544,0.4746,0.729,1,0.198075,0.067911979,0.0405,0.2898,0.2493,2,-30.560895,0.163153607,-30.9095,-30.3021,0.6074,2,-17.13821,0.122181549,-17.3692,-16.9489,0.4203,5,-26.97636,0.192079547,-27.3075,-26.6258,0.6817,6,Walking
-0.71133,0.142181719,-0.9704,-0.5162,0.4542,2,-1.1393,0.165339941,-1.4289,-0.813,0.6159,3,-0.10382,0.781405116,-1.2564,1.0131,2.2695,1,0.016995,0.101907676,-0.1288,0.2558,0.3846,1,-0.03427,0.403877904,-0.6533,0.4781,1.1314,1,0.30853,0.049784376,0.2436,0.4102,0.1666,2,-31.237425,0.633948276,-31.9937,-30.2809,1.7128,4,-16.689285,0.538857224,-17.3721,-15.6473,1.7248,2,-26.4236,0.470479034,-27.1731,-25.7914,1.3817,4,Walking
-0.76595,0.322509089,-1.339,-0.4405,0.8985,2,-0.617255,0.225769091,-0.8003,-0.0245,0.7758,3,-0.79311,0.206278414,-1.0882,-0.5187,0.5695,2,-0.05886,0.049810766,-0.1283,0.0448,0.1731,2,0.193515,0.071114234,0.0641,0.3234,0.2593,1,0.04122,0.075461411,-0.0734,0.2147,0.2881,1,-31.30034,0.203498443,-31.6174,-30.918,0.6994,5,-15.216315,0.120180832,-15.5133,-15.0314,0.4819,6,-27.405405,0.421793937,-28.0375,-26.7296,1.3079,6,Walking
0.0033,0.281658234,-0.7356,0.5555,1.2911,2,-0.126015,0.241278149,-0.5144,0.2584,0.7728,2,0.604515,0.563266996,-0.4098,1.385,1.7948,1,0.04013,0.172327389,-0.221,0.2494,0.4704,1,0.018555,0.099586121,-0.2585,0.1808,0.4393,2,-0.064155,0.057589005,-0.1484,0.0289,0.1773,1,-30.687745,0.193038049,-30.9355,-30.3845,0.551,6,-15.0496,0.276038269,-15.6955,-14.6411,1.0544,4,-28.191555,0.139735191,-28.4922,-27.8861,0.6061,5,Walking
0.66493,0.48621719,0.151,1.5771,1.4261,2,-0.75009,0.40046132,-1.4358,-0.2416,1.1942,1,0.505835,0.381639498,-0.0198,1.1867,1.2065,1,-0.03804,0.078690911,-0.1515,0.124,0.2755,1,-0.245,0.242557216,-0.5391,0.1741,0.7132,1,-0.295505,0.151069489,-0.581,-0.1327,0.4483,1,-30.652415,0.16520636,-30.884,-30.3526,0.5314,3,-16.5325,0.427854785,-17.1147,-15.7411,1.3736,4,-27.379915,0.313822751,-28.075,-26.8072,1.2678,4,Walking
0.16013,0.226951193,-0.2254,0.4202,0.6456,2,-0.49333,0.122813815,-0.6945,-0.3355,0.359,3,-0.54008,0.482183527,-1.0369,0.6238,1.6607,2,-0.0132,0.04179506,-0.0814,0.0607,0.1421,1,0.093045,0.106563096,-0.1527,0.2751,0.4278,2,-0.142195,0.048932785,-0.197,-0.0491,0.1479,2,-30.43671,0.352952028,-30.9963,-29.911,1.0853,5,-17.566355,0.294962626,-18.2316,-17.1533,1.0783,5,-26.918185,0.158390663,-27.2359,-26.5471,0.6888,6,Walking
-0.026,0.147120039,-0.2311,0.2516,0.4827,2,-0.059905,0.22229106,-0.3721,0.2651,0.6372,1,-0.109235,0.740256438,-1.1389,0.9915,2.1304,1,0.070785,0.087687213,-0.071,0.2236,0.2946,2,0.142945,0.18062028,-0.1116,0.3747,0.4863,2,0.16695,0.09314971,-0.0033,0.3224,0.3257,2,-29.78408,0.173040555,-30.0071,-29.4738,0.5333,5,-17.79831,0.147316767,-18.0985,-17.5291,0.5694,6,-27.565135,0.196854716,-27.9205,-27.2051,0.7154,6,Walking
-0.22622,0.376747164,-0.7424,0.357,1.0994,1,-0.70409,0.570317433,-1.3051,0.4291,1.7342,1,0.553955,0.692561635,-0.2154,1.7298,1.9452,2,0.06744,0.088514837,-0.085,0.2232,0.3082,2,-0.025805,0.206958371,-0.32,0.2949,0.6149,1,0.211915,0.074411224,0.1004,0.3143,0.2139,1,-30.34954,0.205191914,-30.679,-29.8754,0.8036,5,-17.147545,0.148824724,-17.4351,-16.8638,0.5713,4,-27.41489,0.200774415,-27.7616,-27.1285,0.6331,4,Walking
-0.65566,0.136994914,-0.8683,-0.4224,0.4459,2,-0.732685,0.154563422,-0.9926,-0.503,0.4896,4,-0.027605,0.677712316,-0.9552,0.9839,1.9391,2,-0.072255,0.108520447,-0.2725,0.0515,0.324,2,-0.017955,0.144175235,-0.2466,0.1788,0.4254,1,0.12337,0.066881119,0.0045,0.218,0.2135,1,-31.244195,0.173296369,-31.4022,-30.8794,0.5228,5,-15.820975,0.429235837,-16.6414,-15.3439,1.2975,3,-27.3183,0.163504642,-27.6101,-27.0009,0.6092,5,Walking
-0.79382,0.175979631,-1.0482,-0.4694,0.5788,2,-0.133575,0.300666105,-0.6136,0.2695,0.8831,1,-0.343205,0.671587633,-1.0145,0.8405,1.855,0,0.02532,0.079288111,-0.0753,0.2036,0.2789,1,0.01144,0.085294639,-0.1297,0.0962,0.2259,2,-0.080715,0.04599997,-0.1747,0.0087,0.1834,1,-31.10804,0.119319099,-31.4555,-30.9406,0.5149,7,-15.634365,0.207207163,-16.0986,-15.4044,0.6942,4,-27.53445,0.102586629,-27.7594,-27.3687,0.3907,7,Walking
-0.19796,0.600978287,-1.1296,0.6574,1.787,2,-0.39443,0.55000151,-1.4189,0.2465,1.6654,1,0.888105,0.612271987,0.1068,1.9252,1.8184,1,0.036535,0.095802554,-0.1075,0.158,0.2655,1,0.020125,0.319358065,-0.4881,0.5802,1.0683,2,-0.151345,0.094144843,-0.3198,-0.0177,0.3021,1,-30.923225,0.221845978,-31.379,-30.347,1.032,4,-16.7307,0.282995684,-17.1451,-16.1341,1.011,5,-26.984395,0.256964319,-27.4068,-26.5727,0.8341,6,Walking
0.54855,0.331594315,0.159,1.1439,0.9849,2,-0.907525,0.148851486,-1.311,-0.6251,0.6859,3,-0.08966,0.469313348,-0.7549,0.6273,1.3822,1,-0.08701,0.210161528,-0.3462,0.2243,0.5705,2,0.02887,0.234287384,-0.286,0.4191,0.7051,1,-0.11796,0.078111013,-0.2502,0.0123,0.2625,1,-30.10454,0.12838472,-30.3339,-29.9131,0.4208,5,-17.65864,0.21066603,-17.997,-17.2767,0.7203,6,-26.918865,0.214420564,-27.3102,-26.5587,0.7515,5,Walking
0.26856,0.225546872,-0.0232,0.6455,0.6687,3,-0.18033,0.306149028,-0.8134,0.3228,1.1362,1,-0.81158,0.367870006,-1.3587,-0.2028,1.1559,1,-0.103115,0.080500405,-0.2457,0,0.2457,2,0.06167,0.14809316,-0.1874,0.3024,0.4898,1,0.03425,0.036440794,-0.0315,0.0722,0.1037,3,-29.84988,0.117001524,-30.0522,-29.651,0.4012,2,-17.055605,0.178583671,-17.4013,-16.7242,0.6771,3,-27.65791,0.193258024,-27.9033,-27.3007,0.6026,3,Walking
0.10118,0.393503814,-0.5227,0.6086,1.1313,1,0.31162,0.190675716,0.0127,0.6779,0.6652,1,0.4199,0.49632587,-0.5031,1.1004,1.6035,1,0.04137,0.087876778,-0.0982,0.1884,0.2866,1,-0.007045,0.189668797,-0.3623,0.3246,0.6869,2,0.174195,0.068550649,0.0775,0.3,0.2225,1,-29.685855,0.148426155,-29.9957,-29.4518,0.5439,3,-16.602375,0.126186492,-16.7898,-16.3841,0.4057,3,-28.018065,0.117091666,-28.2712,-27.8037,0.4675,3,Walking
-0.30795,0.44726242,-1.0557,0.3528,1.4085,1,-0.895275,0.241530416,-1.2291,-0.4318,0.7973,2,0.314795,0.758202949,-0.9425,1.3384,2.2809,1,-0.03783,0.040219835,-0.1063,0.0357,0.142,3,-0.031575,0.31308752,-0.4424,0.4754,0.9178,1,0.25871,0.098515633,0.1201,0.3874,0.2673,1,-30.48461,0.332645702,-31.2286,-29.9302,1.2984,3,-15.496155,0.451276866,-16.0917,-14.7278,1.3639,4,-27.996825,0.306334063,-28.4587,-27.4366,1.0221,4,Walking
-0.50976,0.165505056,-0.7431,-0.1935,0.5496,2,-0.825575,0.116349825,-1.0048,-0.6437,0.3611,3,-0.385985,0.757853417,-1.2052,0.8909,2.0961,1,-0.1169,0.066207515,-0.2124,-0.0167,0.1957,1,0.032,0.099811552,-0.1022,0.2336,0.3358,2,0.034,0.127607782,-0.1679,0.2157,0.3836,1,-31.547605,0.117245215,-31.7884,-31.2799,0.5085,5,-13.7692,0.362137884,-14.6222,-13.3634,1.2588,4,-27.948485,0.193642416,-28.2503,-27.6046,0.6457,5,Walking
-0.525985,0.131305873,-0.6837,-0.2244,0.4593,3,0.0825,0.31795277,-0.5724,0.4286,1.001,2,0.05009,0.581179495,-0.5921,1.0716,1.6637,1,0.010165,0.057148441,-0.1463,0.0793,0.2256,1,-0.043055,0.056585223,-0.1227,0.0373,0.16,1,-0.22437,0.062815532,-0.3246,-0.1471,0.1775,1,-31.23812,0.116113365,-31.4113,-31.0046,0.4067,8,-13.9488,0.410149769,-14.7667,-13.4237,1.343,5,-27.968855,0.237833706,-28.3473,-27.5866,0.7607,4,Walking
0.20347,0.684502649,-0.8154,1.182,1.9974,1,-0.479175,0.648369462,-1.5098,0.3,1.8098,1,0.88721,0.410613496,0.2734,1.5048,1.2314,1,0.092755,0.149621638,-0.1091,0.3426,0.4517,2,-0.083475,0.149703253,-0.2715,0.1288,0.4003,2,-0.207755,0.099779269,-0.3823,-0.0689,0.3134,1,-30.967975,0.115935624,-31.215,-30.7698,0.4452,4,-15.44626,0.422791202,-16.4097,-14.7682,1.6415,3,-27.288425,0.260119976,-27.6917,-26.8691,0.8226,4,Walking
0.401625,0.335927053,0.0295,1.0149,0.9854,2,-1.1653,0.237337755,-1.4394,-0.5763,0.8631,1,-0.2809,0.276160792,-0.6019,0.4472,1.0491,2,0.007925,0.142908001,-0.1497,0.3225,0.4722,0,-0.07049,0.072744724,-0.1651,0.0736,0.2387,2,-0.23344,0.12909363,-0.422,-0.0417,0.3803,1,-30.48311,0.181194337,-30.7333,-30.1865,0.5468,4,-17.58004,0.510100393,-18.2176,-16.5775,1.6401,4,-26.37525,0.207826941,-26.8286,-26.1031,0.7255,5,Walking
0.581625,0.285968232,0.2253,1.1199,0.8946,2,-0.15592,0.314303576,-0.5074,0.3915,0.8989,5,-0.409095,0.214751762,-0.7367,0.103,0.8397,2,-0.009115,0.058199599,-0.0863,0.1275,0.2138,1,0.018615,0.10800458,-0.1154,0.231,0.3464,1,-0.1,0.057400122,-0.2053,-0.0041,0.2012,1,-30.112615,0.191400918,-30.4316,-29.774,0.6576,5,-18.23808,0.212191149,-18.5024,-17.8526,0.6498,4,-26.280845,0.093447635,-26.4333,-26.1096,0.3237,7,Walking
0.154435,0.267573149,-0.3351,0.4389,0.774,2,-0.09132,0.460367125,-1.2537,0.3397,1.5934,2,0.954145,0.552179916,0.1924,1.7032,1.5108,1,0.04792,0.055341428,-0.045,0.1453,0.1903,2,-0.05272,0.072131994,-0.1719,0.0321,0.204,1,-0.02258,0.036723393,-0.0874,0.0237,0.1111,2,-29.943525,0.128247705,-30.2478,-29.6854,0.5624,7,-18.800255,0.132297375,-18.9834,-18.5208,0.4626,3,-25.97066,0.166198906,-26.3398,-25.66,0.6798,6,Walking
-0.634275,0.322027674,-1.0031,0.1774,1.1805,1,-1.153725,0.311120481,-1.7126,-0.7877,0.9249,3,-0.293905,0.822959977,-1.4501,1.2,2.6501,0,0.005985,0.122901795,-0.2184,0.2146,0.433,2,-0.0378,0.230329531,-0.326,0.3302,0.6562,1,0.256315,0.110351734,-0.0349,0.3605,0.3954,2,-30.21961,0.421381103,-31.0251,-29.722,1.3031,4,-18.622175,0.475478445,-19.1958,-17.6856,1.5102,2,-25.730705,0.164585317,-25.9758,-25.3208,0.655,6,Walking
-0.83632,0.133389001,-1.0325,-0.4648,0.5677,1,-0.573945,0.188818239,-0.8033,-0.2348,0.5685,3,-0.268875,0.400744289,-0.858,0.4556,1.3136,0,-0.179345,0.063440369,-0.2657,-0.0618,0.2039,1,0.102485,0.077231207,-0.0432,0.2078,0.251,2,0.129945,0.066392473,-0.0029,0.2429,0.2458,1,-31.141965,0.099265056,-31.3373,-30.979,0.3583,6,-16.56507,0.544096135,-17.7105,-15.8686,1.8419,2,-25.969695,0.396115667,-26.5438,-25.3372,1.2066,6,Walking
-0.469295,0.207277689,-0.8689,-0.2455,0.6234,2,-0.108515,0.186129818,-0.5218,0.1313,0.6531,3,0.08028,0.418243508,-0.4798,0.7022,1.182,2,0.09407,0.051758247,-0.0347,0.1726,0.2073,2,0.02158,0.12857316,-0.2055,0.2282,0.4337,2,-0.089085,0.07259556,-0.1798,0.0076,0.1874,2,-30.94371,0.149762031,-31.1509,-30.5786,0.5723,3,-16.09158,0.31029708,-16.6067,-15.6317,0.975,4,-26.41771,0.155305238,-26.6973,-26.1068,0.5905,6,Walking
-0.069065,0.535702928,-0.8975,0.7419,1.6394,2,-0.55152,0.552840005,-1.5972,0.1178,1.715,3,0.20209,0.511175522,-0.4891,1.1669,1.656,3,-0.06423,0.206455257,-0.3052,0.2797,0.5849,2,-0.13185,0.315609351,-0.6675,0.4079,1.0754,2,-0.2103,0.206536769,-0.5729,0.0915,0.6644,1,-30.80821,0.186533688,-31.1861,-30.5842,0.6019,2,-17.305045,0.358550022,-17.8316,-16.6894,1.1422,3,-25.608295,0.385557218,-26.2707,-25.0452,1.2255,3,Walking
0.169545,0.465902646,-0.4262,0.8342,1.2604,2,-0.47342,0.254074309,-0.8298,-0.0677,0.7621,3,0.19071,1.149750525,-1.1873,1.8575,3.0448,3,0.02138,0.246431513,-0.3339,0.4718,0.8057,2,-0.012565,0.282196372,-0.5008,0.3808,0.8816,1,-0.07583,0.077177348,-0.1579,0.0739,0.2318,1,-30.837355,0.286878113,-31.3648,-30.3843,0.9805,2,-18.00034,0.264734385,-18.278,-17.4092,0.8688,4,-25.0637,0.382777058,-25.7234,-24.4332,1.2902,3,Walking
0.38743,0.23075539,-0.107,0.6938,0.8008,1,-0.11263,0.340755728,-0.8116,0.5482,1.3598,1,-0.716445,0.139204168,-0.9621,-0.5243,0.4378,3,-0.022525,0.028158513,-0.0759,0.0195,0.0954,1,0.149085,0.084591881,-0.0038,0.2794,0.2832,2,0.02597,0.069883554,-0.0829,0.1167,0.1996,2,-30.28806,0.228431676,-30.6414,-29.7523,0.8891,3,-17.96778,0.156428605,-18.2634,-17.6552,0.6082,3,-25.80751,0.325531584,-26.2587,-24.9944,1.2643,2,Walking
-0.283725,0.39385087,-0.9175,0.2597,1.1772,2,-0.0059,0.319438066,-0.6104,0.5854,1.1958,2,0.499275,0.513949051,-0.3977,1.4382,1.8359,1,0.08183,0.111510776,-0.0814,0.2582,0.3396,1,0.01805,0.165995444,-0.217,0.3305,0.5475,2,0.121925,0.080815561,-0.0023,0.2295,0.2318,1,-30.12842,0.133722016,-30.3841,-29.8613,0.5228,4,-17.71978,0.191440125,-18.0663,-17.3892,0.6771,4,-26.01279,0.142396875,-26.2923,-25.7812,0.5111,4,Walking
-0.494885,0.286276049,-0.9386,-0.035,0.9036,3,-0.96788,0.148702894,-1.2177,-0.7763,0.4414,2,0.600375,0.673468393,-0.4705,1.5401,2.0106,1,-0.07492,0.145024176,-0.2176,0.1594,0.377,2,0.123585,0.164659966,-0.1262,0.3812,0.5074,1,0.315325,0.077671751,0.1578,0.4173,0.2595,2,-30.227515,0.225434938,-30.6814,-29.8448,0.8366,4,-16.494795,0.704555207,-17.3477,-15.1013,2.2464,3,-26.52647,0.283725232,-26.9217,-26.0892,0.8325,5,Walking
-0.394375,0.128261927,-0.5528,-0.2059,0.3469,4,-0.54669,0.202931375,-0.9407,-0.2509,0.6898,3,-0.693955,0.705155371,-1.545,1.105,2.65,0,0.04737,0.046322533,-0.0893,0.1008,0.1901,2,0.10102,0.168952622,-0.1264,0.3811,0.5075,1,0.250515,0.198023689,-0.054,0.4903,0.5443,1,-30.59027,0.162898769,-30.8396,-30.3544,0.4852,7,-14.20306,0.480973441,-15.1196,-13.717,1.4026,3,-27.37249,0.230285236,-27.5851,-26.7306,0.8545,5,Walking
-0.484855,0.323600755,-1.0655,-0.0908,0.9747,2,-0.30666,0.257576556,-0.7534,0.1002,0.8536,1,0.264365,0.663660383,-0.6959,1.0868,1.7827,2,0.111655,0.1246305,-0.0014,0.4403,0.4417,1,-0.00899,0.138660333,-0.2495,0.1425,0.392,3,-0.14221,0.087627295,-0.2899,-0.0375,0.2524,2,-30.64669,0.144063142,-30.8659,-30.3897,0.4762,5,-14.387725,0.418293289,-15.232,-13.8872,1.3448,3,-27.374815,0.181017315,-27.664,-27.0664,0.5976,3,Walking
0.771235,0.724158672,-0.5889,1.7204,2.3093,2,-0.54066,0.833486909,-1.7417,0.541,2.2827,1,0.6285,1.169445818,-0.7446,2.6654,3.41,1,0.081035,0.239432304,-0.2861,0.4453,0.7314,1,-0.102875,0.383096268,-0.862,0.499,1.361,2,-0.385025,0.255368353,-0.8342,-0.087,0.7472,2,-30.300195,0.220687078,-30.7931,-29.8411,0.952,4,-16.60861,0.86039301,-17.933,-15.3543,2.5787,3,-26.410695,0.456360363,-27.113,-25.6006,1.5124,6,Walking
0.247425,0.420801836,-0.2764,1.1223,1.3987,1,-0.77577,0.398718169,-1.5209,-0.0322,1.4887,1,-0.816465,0.364109897,-1.4883,-0.1474,1.3409,2,-0.231325,0.205397867,-0.6164,0.0964,0.7128,2,-0.18823,0.118910517,-0.4191,-0.0435,0.3756,2,-0.24464,0.150261164,-0.4847,-0.0261,0.4586,2,-29.76311,0.101022096,-30.0105,-29.5584,0.4521,4,-18.24866,0.182972392,-18.6181,-17.9814,0.6367,6,-26.18344,0.244727224,-26.664,-25.697,0.967,3,Walking
0.618375,0.336902196,-0.0456,1.0539,1.0995,1,0.31235,0.323633822,-0.123,0.7868,0.9098,3,-0.22946,0.442303082,-0.6128,1.0214,1.6342,2,-0.04306,0.103882315,-0.1686,0.1527,0.3213,1,-0.0473,0.138630884,-0.2457,0.1873,0.433,1,-0.11536,0.064819175,-0.2241,-0.0321,0.192,2,-29.67572,0.108847019,-29.9501,-29.5091,0.441,4,-18.257685,0.152712302,-18.5611,-18.0504,0.5107,3,-26.35513,0.130243833,-26.6146,-26.1172,0.4974,4,Walking
-0.479925,0.364723935,-1.0758,0.1123,1.1881,1,-0.542405,0.521227566,-1.2971,0.1467,1.4438,2,0.968355,1.253162301,-1.3441,2.3831,3.7272,1,0.030035,0.033357282,-0.0351,0.0938,0.1289,3,0.10655,0.378733069,-0.4181,0.7094,1.1275,1,0.162255,0.137265496,-0.0751,0.4064,0.4815,1,-29.99931,0.276331507,-30.4337,-29.5117,0.922,3,-18.455675,0.226885356,-18.7161,-17.8045,0.9116,4,-26.21553,0.34322534,-26.911,-25.6412,1.2698,2,Walking
-0.44467,0.256762332,-0.7691,-0.0193,0.7498,1,-0.86799,0.162237391,-1.1099,-0.529,0.5809,2,-0.058685,0.867403854,-1.3814,1.1077,2.4891,1,-0.069665,0.10020797,-0.2227,0.0822,0.3049,2,-0.039845,0.322815244,-0.5226,0.4325,0.9551,1,0.279845,0.046401665,0.2018,0.3779,0.1761,1,-30.80825,0.448467355,-31.1911,-29.9195,1.2716,3,-16.95187,0.604537154,-17.815,-15.7692,2.0458,1,-26.48915,0.343435778,-27.0264,-25.9675,1.0589,4,Walking
-0.567615,0.129559621,-0.8303,-0.3042,0.5261,4,-0.17769,0.349844225,-0.7158,0.5724,1.2882,2,-0.57857,0.607747063,-1.6437,0.1832,1.8269,2,-0.00467,0.160048883,-0.217,0.2462,0.4632,1,0.014345,0.067483268,-0.1063,0.1132,0.2195,2,0.03005,0.060567017,-0.0361,0.2031,0.2392,1,-31.17503,0.089877595,-31.362,-31.0009,0.3611,4,-15.419745,0.186735143,-15.7864,-15.2054,0.581,5,-27.02969,0.108980011,-27.2587,-26.8111,0.4476,6,Walking
-0.21356,0.479168478,-0.806,1.0834,1.8894,2,-0.01342,0.365152144,-0.7178,0.5939,1.3117,2,0.28974,0.703391066,-0.808,2.0726,2.8806,1,0.018755,0.220112184,-0.4087,0.204,0.6127,2,-0.162795,0.289443239,-0.6598,0.2367,0.8965,1,-0.179105,0.116993985,-0.4278,-0.0086,0.4192,1,-30.96941,0.156311407,-31.1819,-30.5795,0.6024,6,-16.54101,0.450708789,-17.0219,-15.7194,1.3025,4,-26.582615,0.294557217,-26.9744,-25.9451,1.0293,4,Walking
0.67209,0.358493686,0.2566,1.261,1.0044,3,-0.99453,0.450150768,-1.7672,-0.4037,1.3635,1,0.64537,0.881410958,-0.5177,2.2973,2.815,2,-0.044755,0.109463562,-0.2195,0.1222,0.3417,2,0.185545,0.26739725,-0.0791,0.7003,0.7794,2,-0.20188,0.112898351,-0.4455,-0.0737,0.3718,2,-30.231455,0.531239016,-31.2272,-29.7132,1.514,4,-17.560945,0.286879421,-18.0042,-17.0561,0.9481,3,-26.71704,0.439771827,-27.1983,-25.8355,1.3628,4,Walking
0.51096,0.281341116,0.0397,0.9853,0.9456,2,-0.351965,0.313770805,-0.9315,0.1039,1.0354,2,-0.68943,0.515655396,-1.3421,0.4918,1.8339,0,-0.062655,0.052270465,-0.1561,0.0136,0.1697,2,0.05167,0.104745573,-0.1308,0.2202,0.351,2,-0.161055,0.08041826,-0.4164,-0.0936,0.3228,3,-29.01681,0.26814855,-29.6032,-28.6923,0.9109,1,-18.42639,0.155729252,-18.8205,-18.0967,0.7238,3,-27.492375,0.216394045,-27.7812,-26.9422,0.839,2,Walking
-0.023275,0.387222271,-0.6574,0.7135,1.3709,1,0.28204,0.171803735,-0.0209,0.5279,0.5488,2,0.104655,0.439369772,-0.4732,0.7125,1.1857,2,0.19382,0.099835668,-0.0372,0.3649,0.4021,2,0.041505,0.134096296,-0.2914,0.2409,0.5323,2,0.079065,0.083593751,-0.1028,0.1925,0.2953,2,-28.479515,0.129318983,-28.7762,-28.2407,0.5355,5,-19.2588,0.272953785,-19.7155,-18.8221,0.8934,5,-27.55548,0.199373696,-27.8305,-27.0938,0.7367,3,Walking
-0.29633,0.306661838,-0.5754,0.4037,0.9791,4,-0.937175,0.534574115,-1.7571,0.2905,2.0476,1,0.52172,1.216466587,-0.9807,2.2996,3.2803,1,0.05237,0.126349167,-0.1286,0.265,0.3936,1,0.02213,0.348319062,-0.5438,0.497,1.0408,1,0.186765,0.127615173,-0.006,0.3803,0.3863,1,-29.194615,0.141307117,-29.4462,-28.9627,0.4835,4,-19.36609,0.189649041,-19.6296,-18.9775,0.6521,6,-26.96678,0.279580161,-27.3605,-26.4176,0.9429,5,Walking
-0.428465,0.158121906,-0.638,-0.0968,0.5412,3,-1.12854,0.255331722,-1.5163,-0.5668,0.9495,2,-0.18166,1.151966541,-1.7782,1.2901,3.0683,1,-0.113295,0.068705105,-0.2236,0.0079,0.2315,1,-0.04679,0.259097555,-0.4698,0.3116,0.7814,1,0.22176,0.081740402,0.0857,0.3544,0.2687,1,-30.258375,0.245614291,-30.4839,-29.5575,0.9264,4,-17.79866,0.520961377,-18.7471,-17.0095,1.7376,2,-26.91593,0.224774612,-27.3077,-26.6114,0.6963,4,Walking
-0.44897,0.251374247,-0.7186,0.0384,0.757,1,0.020515,0.361078308,-0.6011,0.4712,1.0723,1,-0.20724,0.438947545,-1.2911,0.4711,1.7622,1,-0.011455,0.118457036,-0.2475,0.117,0.3645,1,0.030015,0.084590693,-0.1241,0.1573,0.2814,1,-0.007535,0.094954975,-0.225,0.0873,0.3123,2,-30.44345,0.131715544,-30.673,-30.1667,0.5063,7,-16.802965,0.131835929,-17.0404,-16.6188,0.4216,6,-27.15904,0.100478821,-27.3421,-26.9425,0.3996,5,Walking
0.39704,0.871876853,-0.6437,1.7547,2.3984,1,-0.21935,0.524022252,-1.4374,0.2982,1.7356,1,0.73953,0.440881637,0.2315,1.6836,1.4521,2,0.03257,0.072528009,-0.0966,0.1562,0.2528,2,-0.04766,0.25147187,-0.4875,0.2835,0.771,2,-0.22618,0.127607796,-0.4413,-0.0733,0.368,1,-30.013475,0.202028951,-30.3102,-29.6301,0.6801,2,-17.699865,0.409436663,-18.4637,-17.0627,1.401,3,-27.176705,0.306380322,-27.5832,-26.618,0.9652,4,Walking
0.11703,0.338680782,-0.3243,0.7695,1.0938,1,-1.15034,0.220306558,-1.4893,-0.819,0.6703,3,0.285805,0.157009912,0.0798,0.6199,0.5401,3,0.05143,0.190955346,-0.1535,0.4293,0.5828,2,-0.197685,0.14905918,-0.4158,0.0788,0.4946,1,-0.120735,0.06313264,-0.2228,0.0023,0.2251,2,-30.10876,0.326886001,-30.5941,-29.5428,1.0513,4,-19.274155,0.488041849,-19.7658,-18.3652,1.4006,3,-25.944635,0.517686119,-27.035,-25.379,1.656,2,Walking
0.340925,0.325009155,-0.1274,0.8171,0.9445,1,-0.512215,0.277920583,-0.9153,0.1093,1.0246,2,-0.577695,0.324042317,-0.9527,0.1756,1.1283,2,0.00025,0.055466364,-0.0799,0.0779,0.1578,2,0.11251,0.092043185,-0.1195,0.2426,0.3621,2,-0.03089,0.037763341,-0.0909,0.0281,0.119,1,-30.037005,0.234012178,-30.444,-29.661,0.783,4,-19.72764,0.092562387,-19.8898,-19.5226,0.3672,6,-25.93196,0.251211018,-26.3651,-25.5304,0.8347,7,Walking
-0.012195,0.603771615,-1.0477,0.63,1.6777,1,-0.13004,0.218946985,-0.4966,0.2249,0.7215,4,0.21651,0.320768477,-0.517,0.7874,1.3044,2,0.06718,0.094757346,-0.1205,0.2158,0.3363,3,0.026525,0.150992774,-0.2108,0.2964,0.5072,2,0.08,0.104774119,-0.0648,0.2635,0.3283,2,-29.85978,0.110441127,-30.047,-29.6055,0.4415,6,-19.959365,0.103825687,-20.1768,-19.8123,0.3645,4,-26.03749,0.104237291,-26.3195,-25.8265,0.493,6,Walking
-0.37327,0.390091206,-0.7177,0.3818,1.0995,3,-0.784535,0.249716976,-1.2617,-0.4486,0.8131,2,0.38006,0.722262082,-0.5398,1.5869,2.1267,1,-0.026895,0.156563628,-0.2817,0.1692,0.4509,1,0.034385,0.22826546,-0.2812,0.4322,0.7134,1,0.134055,0.098654779,-0.0093,0.3064,0.3157,1,-29.964485,0.118206507,-30.1875,-29.7052,0.4823,6,-19.519835,0.242452553,-19.8489,-18.9062,0.9427,6,-26.145135,0.174378856,-26.4872,-25.9386,0.5486,6,Walking
