time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
2025-08-15T23:59:42.404Z,0.5836,0.3253,0.3226,0.1803,0.2471,0.0529,-2.6168,-37.9011,-17.6022
2025-08-15T23:59:42.414Z,0.4516,0.4042,0.2685,0.1245,0.2508,0.0583,-2.5727,-37.979,-17.5309
2025-08-15T23:59:42.425Z,0.412,0.4129,0.2646,0.0595,0.1977,0.054,-2.5627,-37.818,-17.5988
2025-08-15T23:59:42.434Z,0.4728,0.4069,0.3645,-0.0047,0.1137,0.0279,-2.4645,-37.7903,-17.6159
2025-08-15T23:59:42.444Z,0.5148,0.4608,0.547,-0.0427,0.0446,-0.0102,-2.5057,-37.711,-17.4107
2025-08-15T23:59:42.454Z,0.505,0.4635,0.7674,-0.0479,-0.0007,-0.0439,-2.5386,-37.8227,-17.6646
2025-08-15T23:59:42.464Z,0.4621,0.3177,0.8197,-0.0263,-0.006,-0.0698,-2.5598,-37.673,-17.7363
2025-08-15T23:59:42.474Z,0.3059,0.2017,0.8827,-0.0045,-0.0077,-0.0813,-2.5036,-37.6068,-17.7369
2025-08-15T23:59:42.484Z,0.1562,0.1783,1.01,0.0097,-0.0104,-0.0682,-2.4931,-37.7514,-17.8492
2025-08-15T23:59:42.494Z,0.1091,0.0815,0.9802,0.0267,0,-0.0356,-2.207,-37.9093,-17.6198
2025-08-15T23:59:42.504Z,0.1022,-0.0622,0.9212,0.0465,0.022,-0.0028,-2.365,-37.8772,-17.8529
2025-08-15T23:59:42.514Z,0.1214,-0.1857,0.8292,0.0723,0.0657,0.0235,-2.3176,-37.8542,-17.8028
2025-08-15T23:59:42.524Z,0.1327,-0.2538,0.6592,0.0972,0.1343,0.0493,-2.3334,-37.8256,-17.772
2025-08-15T23:59:42.534Z,0.0998,-0.2899,0.4531,0.1213,0.2158,0.072,-2.3806,-37.9346,-17.7317
2025-08-15T23:59:42.544Z,0.0425,-0.3165,0.2077,0.1393,0.2806,0.0869,-2.2937,-37.9893,-17.3812
2025-08-15T23:59:42.554Z,-0.0793,-0.3363,-0.0328,0.1423,0.3158,0.1058,-2.4027,-37.9615,-17.5514
2025-08-15T23:59:42.564Z,-0.2031,-0.3387,-0.274,0.1423,0.3272,0.1297,-2.3827,-37.899,-17.5229
2025-08-15T23:59:42.574Z,-0.2758,-0.3763,-0.5708,0.1486,0.3261,0.1631,-2.4186,-38.0151,-17.4462
2025-08-15T23:59:42.584Z,-0.3302,-0.4509,-0.8187,0.1542,0.3024,0.1867,-2.3132,-38.038,-17.3448
2025-08-15T23:59:42.594Z,-0.3723,-0.4946,-0.9263,0.166,0.2467,0.2012,-2.2791,-38.1015,-17.3165
2025-08-15T23:59:42.604Z,-0.3961,-0.4628,-0.9567,0.1805,0.1821,0.2015,-2.5219,-37.8674,-17.2891
2025-08-15T23:59:42.614Z,-0.4311,-0.4286,-1.0199,0.2034,0.1373,0.1942,-2.5164,-37.9783,-17.3005
2025-08-15T23:59:42.624Z,-0.5021,-0.4605,-1.0546,0.2322,0.1013,0.1935,-2.6169,-38.0462,-17.1774
2025-08-15T23:59:42.634Z,-0.633,-0.5399,-1.0902,0.2514,0.0739,0.1886,-2.4793,-38.2037,-16.9457
2025-08-15T23:59:42.644Z,-0.789,-0.5931,-1.1151,0.2515,0.0461,0.1906,-2.4087,-38.1884,-16.7987
2025-08-15T23:59:42.654Z,-0.9215,-0.5916,-1.1674,0.2357,0.0332,0.2108,-2.7068,-38.277,-17.189
2025-08-15T23:59:42.664Z,-0.9952,-0.5961,-1.2321,0.2116,0.0163,0.2417,-2.7731,-38.3502,-16.9649
2025-08-15T23:59:42.674Z,-1.093,-0.5908,-1.1668,0.1698,-0.0125,0.2627,-3.0344,-38.2594,-17.0347
2025-08-15T23:59:42.684Z,-1.1539,-0.5196,-1.0048,0.1135,-0.0624,0.2659,-3.0913,-38.1583,-16.8361
2025-08-15T23:59:42.694Z,-1.1069,-0.4352,-0.8997,0.0601,-0.094,0.264,-2.9997,-38.2572,-16.6574
2025-08-15T23:59:42.704Z,-1.0442,-0.4431,-0.7797,0.0133,-0.1122,0.2538,-3.162,-38.2915,-16.7053
2025-08-15T23:59:42.713Z,-1.0255,-0.4522,-0.5503,-0.0263,-0.1299,0.2261,-3.3583,-38.2557,-16.7843
2025-08-15T23:59:42.724Z,-1.0581,-0.4175,-0.3033,-0.0628,-0.1489,0.1981,-3.3876,-38.3139,-16.7677
2025-08-15T23:59:42.734Z,-1.0426,-0.4079,-0.0901,-0.0927,-0.1517,0.1797,-3.4798,-38.3357,-16.8035
2025-08-15T23:59:42.744Z,-1.0036,-0.4657,0.1051,-0.1092,-0.1429,0.1685,-3.4006,-38.2675,-16.6963
2025-08-15T23:59:42.754Z,-1.0304,-0.527,0.305,-0.1224,-0.1267,0.1575,-3.7122,-38.2948,-16.8645
2025-08-15T23:59:42.764Z,-1.0424,-0.5674,0.5197,-0.1254,-0.1016,0.1535,-3.8544,-38.0475,-16.8789
2025-08-15T23:59:42.774Z,-1.0151,-0.5591,0.5813,-0.1135,-0.0367,0.1654,-3.8633,-38.1329,-17.0623
2025-08-15T23:59:42.783Z,-1.0158,-0.5759,0.585,-0.0828,0.0527,0.1883,-4.005,-38.0705,-17.1012
2025-08-15T23:59:42.794Z,-1.0637,-0.5919,0.5163,-0.0435,0.1527,0.212,-3.8548,-38.1226,-17.0306
2025-08-15T23:59:42.804Z,-1.1602,-0.5228,0.3454,-0.0082,0.2574,0.2418,-4.1268,-37.9924,-17.2645
2025-08-15T23:59:42.814Z,-1.1853,-0.4355,0.1208,0.0128,0.3486,0.2764,-4.096,-38.0477,-17.0567
2025-08-15T23:59:42.824Z,-1.0979,-0.4106,-0.2177,0.0124,0.434,0.3179,-4.2761,-37.9935,-17.3392
2025-08-15T23:59:42.833Z,-1.0108,-0.3831,-0.4961,-0.0135,0.495,0.3364,-4.2607,-38.2178,-17.5816
2025-08-15T23:59:42.844Z,-0.9709,-0.229,-0.6348,-0.0548,0.5116,0.3441,-4.3313,-37.9291,-17.3397
2025-08-15T23:59:42.854Z,-0.9181,-0.0312,-0.7795,-0.0952,0.5015,0.3517,-4.3073,-38.0298,-17.4503
2025-08-15T23:59:42.864Z,-0.8177,0.0278,-0.8808,-0.1228,0.4675,0.3527,-4.4044,-37.9021,-17.4356
2025-08-15T23:59:42.874Z,-0.7588,0.0762,-0.8696,-0.1518,0.4056,0.3311,-4.4825,-37.961,-17.4889
2025-08-15T23:59:42.883Z,-0.7504,0.2049,-0.7985,-0.1775,0.3462,0.2988,-4.5217,-37.9878,-17.6292
2025-08-15T23:59:42.894Z,-0.7026,0.2659,-0.7752,-0.1786,0.3065,0.2846,-4.4671,-38.1017,-17.7681
2025-08-15T23:59:42.904Z,-0.6282,0.2208,-0.7986,-0.1635,0.3026,0.2828,-4.5793,-37.9816,-17.7791
2025-08-15T23:59:42.914Z,-0.5844,0.1643,-0.8274,-0.1375,0.3144,0.2914,-4.5267,-37.9909,-17.9045
2025-08-15T23:59:42.924Z,-0.5768,0.195,-0.8359,-0.1082,0.3194,0.3131,-4.7139,-37.9109,-17.9474
2025-08-15T23:59:42.933Z,-0.5634,0.2483,-0.8313,-0.0821,0.3039,0.3366,-4.8704,-37.9465,-18.0811
2025-08-15T23:59:42.947Z,-0.5515,0.3028,-0.8071,-0.0501,0.2181,0.3555,-4.8165,-37.963,-18.0045
2025-08-15T23:59:42.954Z,-0.4951,0.3901,-0.7926,-0.0501,0.2181,0.3555,-5.0311,-37.8647,-18.1372
2025-08-15T23:59:42.965Z,-0.4122,0.4896,-0.814,-0.0304,0.206,0.3475,-5.2006,-37.8213,-18.2036
2025-08-15T23:59:42.976Z,-0.3524,0.5117,-0.8205,-0.0066,0.2114,0.3022,-5.1842,-37.8173,-18.1691
2025-08-15T23:59:42.983Z,-0.3546,0.5118,-0.7895,-0.0066,0.2114,0.3022,-5.3186,-37.8494,-18.19
2025-08-15T23:59:42.995Z,-0.3828,0.5511,-0.77,-0.0071,0.2243,0.2853,-5.1934,-37.882,-18.064
2025-08-15T23:59:43.006Z,-0.423,0.5501,-0.7703,-0.0001,0.2434,0.304,-5.2794,-37.7204,-18.1008
2025-08-15T23:59:43.014Z,-0.4977,0.5529,-0.7499,-0.0001,0.2434,0.304,-5.417,-37.6887,-18.1074
2025-08-15T23:59:43.025Z,-0.5524,0.6079,-0.7014,0.0354,0.209,0.3435,-5.3885,-37.7084,-18.2327
2025-08-15T23:59:43.033Z,-0.5458,0.6527,-0.7012,0.0354,0.209,0.3435,-5.5709,-37.6667,-18.2724
2025-08-15T23:59:43.045Z,-0.5564,0.6692,-0.682,0.0767,0.1101,0.3344,-5.7694,-37.5627,-18.2454
2025-08-15T23:59:43.056Z,-0.5494,0.7255,-0.6105,0.0907,0.0457,0.3233,-5.9419,-37.699,-18.0671
2025-08-15T23:59:43.065Z,-0.5089,0.7989,-0.5579,0.1019,-0.0044,0.3087,-6.1124,-37.6354,-18.1096
2025-08-15T23:59:43.075Z,-0.4409,0.8155,-0.5269,0.1019,-0.0385,0.2821,-6.257,-37.6506,-18.1321
2025-08-15T23:59:43.083Z,-0.4006,0.8174,-0.4706,0.1019,-0.0385,0.2821,-6.3191,-37.5263,-18.0694
2025-08-15T23:59:43.095Z,-0.41,0.8185,-0.4214,0.0872,-0.0541,0.2358,-6.3892,-37.63,-18.0161
2025-08-15T23:59:43.105Z,-0.3747,0.8051,-0.4296,0.0617,-0.0517,0.2209,-6.4856,-37.6269,-18.1954
2025-08-15T23:59:43.115Z,-0.3626,0.8068,-0.3557,0.0287,-0.0549,0.2025,-6.6391,-37.7307,-18.2097
2025-08-15T23:59:43.125Z,-0.3674,0.8134,-0.2266,-0.0075,-0.0665,0.1864,-6.7223,-37.7112,-18.1934
2025-08-15T23:59:43.133Z,-0.325,0.813,-0.1411,-0.0075,-0.0665,0.1864,-6.6783,-37.8269,-18.1548
2025-08-15T23:59:43.145Z,-0.2432,0.7571,-0.0351,-0.0508,-0.0672,0.1405,-6.8628,-37.6377,-18.3618
2025-08-15T23:59:43.155Z,-0.1702,0.6592,0.1087,-0.0508,-0.0672,0.1405,-6.9681,-37.7651,-18.3275
2025-08-15T23:59:43.165Z,-0.0982,0.6077,0.2606,-0.0543,-0.0276,0.0968,-7.0429,-37.6474,-18.3295
2025-08-15T23:59:43.176Z,-0.0683,0.6402,0.3926,-0.0151,0.0445,0.1118,-7.1191,-37.7018,-18.2718
2025-08-15T23:59:43.184Z,-0.154,0.7577,0.2935,-0.0151,0.0445,0.1118,-7.1171,-37.6192,-18.2438
2025-08-15T23:59:43.195Z,-0.325,0.8644,0.24,0.0249,-0.0932,0.1399,-7.1089,-37.534,-18.209
2025-08-15T23:59:43.205Z,-0.4276,0.883,0.4917,0.0052,-0.3513,0.1219,-7.1293,-37.6061,-18.1792
2025-08-15T23:59:43.215Z,-0.4285,0.9856,0.827,-0.0176,-0.6201,0.0819,-7.1942,-37.7058,-18.2419
2025-08-15T23:59:43.225Z,-0.219,1.0968,1.3113,-0.0194,-0.8011,0.0152,-7.3893,-37.5585,-18.3095
2025-08-15T23:59:43.235Z,0.1105,1.0422,1.7898,-0.0033,-0.8448,-0.0586,-7.4664,-37.5548,-18.2814
2025-08-15T23:59:43.245Z,0.4357,0.7887,2.0139,0.0133,-0.7904,-0.1196,-7.5404,-37.5932,-18.1547
2025-08-15T23:59:43.256Z,0.4848,0.5155,2.2302,0.0192,-0.6428,-0.1614,-7.7028,-37.7211,-18.2309
2025-08-15T23:59:43.265Z,0.523,0.3688,2.4532,0.0505,-0.3892,-0.1669,-7.7717,-37.6485,-18.0389
2025-08-15T23:59:43.274Z,0.5851,0.2316,2.2851,0.0927,-0.0582,-0.146,-7.819,-37.6,-18.2182
2025-08-15T23:59:43.285Z,0.5825,-0.0719,1.8765,0.1216,0.2483,-0.1136,-7.7496,-37.5147,-18.0692
2025-08-15T23:59:43.294Z,0.4447,-0.3654,1.3511,0.1119,0.4732,-0.0711,-7.6504,-37.7062,-18.1116
2025-08-15T23:59:43.305Z,0.3021,-0.4827,0.8405,0.0695,0.5855,-0.0365,-7.3485,-37.7022,-18.0959
2025-08-15T23:59:43.314Z,0.2408,-0.4708,0.4139,0.0251,0.6143,-0.0143,-7.4208,-37.7993,-18.0426
2025-08-15T23:59:43.324Z,0.2916,-0.447,0.0779,-0.0001,0.5892,-0.01,-7.3754,-37.7284,-18.106
2025-08-15T23:59:43.334Z,0.4338,-0.505,-0.2092,-0.0001,0.5892,-0.01,-7.3123,-37.7309,-18.2036
2025-08-15T23:59:43.344Z,0.5306,-0.6224,-0.4726,0.0533,0.4917,-0.0315,-7.2481,-37.7866,-18.2543
2025-08-15T23:59:43.354Z,0.5211,-0.7652,-0.6955,0.1253,0.4171,-0.0316,-7.0069,-37.8109,-18.2786
2025-08-15T23:59:43.364Z,0.4598,-0.904,-0.8477,0.2129,0.3446,-0.0139,-6.8735,-37.786,-18.2574
2025-08-15T23:59:43.375Z,0.4308,-1.1076,-1.0217,0.3049,0.2895,0.0155,-6.8862,-37.9262,-18.2023
2025-08-15T23:59:43.384Z,0.3829,-1.2705,-1.2527,0.3783,0.2436,0.0582,-6.6915,-37.9056,-18.0847
2025-08-15T23:59:43.395Z,0.3301,-1.3214,-1.4049,0.4276,0.2044,0.0984,-6.7504,-38.014,-18.2141
2025-08-15T23:59:43.404Z,0.3063,-1.2533,-1.5317,0.4475,0.1611,0.1366,-6.7165,-37.9578,-17.8918
2025-08-15T23:59:43.414Z,0.3427,-1.1089,-1.5864,0.4323,0.1127,0.1523,-6.8232,-38.1747,-17.6928
2025-08-15T23:59:43.425Z,0.4764,-1.0143,-1.5863,0.3909,0.0508,0.1433,-6.9213,-38.2918,-17.7606
2025-08-15T23:59:43.434Z,0.6416,-0.9788,-1.557,0.3909,0.0508,0.1433,-7.0047,-38.2259,-17.4195
2025-08-15T23:59:43.444Z,0.8667,-0.9797,-1.4613,0.2141,-0.1251,0.0467,-7.0409,-38.2354,-17.475
2025-08-15T23:59:43.455Z,1.0628,-0.9703,-1.3434,0.1019,-0.2047,-0.0232,-6.9318,-38.3872,-17.1296
2025-08-15T23:59:43.464Z,1.1915,-0.9138,-1.1741,-0.0013,-0.27,-0.0986,-7.0062,-38.3121,-17.2499
2025-08-15T23:59:43.475Z,1.2019,-0.8367,-0.9839,-0.089,-0.3271,-0.1568,-6.9775,-38.3284,-17.4759
2025-08-15T23:59:43.484Z,1.1484,-0.8119,-0.7764,-0.1588,-0.3543,-0.1985,-6.984,-38.2508,-17.3556
2025-08-15T23:59:43.495Z,1.0461,-0.8514,-0.5321,-0.2083,-0.3393,-0.2205,-7.105,-38.2238,-17.5394
2025-08-15T23:59:43.504Z,0.9896,-0.8794,-0.3355,-0.2475,-0.2659,-0.2229,-6.9731,-38.1276,-17.2312
2025-08-15T23:59:43.515Z,1.0141,-0.8632,-0.2253,-0.2772,-0.1446,-0.2199,-6.8486,-38.1923,-17.3067
2025-08-15T23:59:43.524Z,1.0197,-0.8098,-0.1251,-0.2997,-0.0073,-0.2216,-6.8042,-38.3251,-17.5223
2025-08-15T23:59:43.535Z,0.9709,-0.7132,-0.0433,-0.323,0.1283,-0.2186,-6.8032,-38.1914,-17.721
2025-08-15T23:59:43.545Z,0.9044,-0.5866,-0.0686,-0.3379,0.2082,-0.2101,-6.7545,-38.197,-17.8247
2025-08-15T23:59:43.555Z,0.8063,-0.4914,-0.112,-0.3456,0.2252,-0.1941,-6.4959,-38.1986,-17.7964
2025-08-15T23:59:43.564Z,0.7089,-0.4158,-0.1485,-0.3299,0.1869,-0.1726,-6.4969,-38.1122,-17.9175
2025-08-15T23:59:43.575Z,0.6392,-0.3513,-0.1859,-0.2903,0.1122,-0.1544,-6.4519,-38.0953,-18.0551
2025-08-15T23:59:43.584Z,0.6341,-0.3068,-0.2245,-0.228,0.0247,-0.1474,-6.3995,-37.9767,-18.4193
2025-08-15T23:59:43.595Z,0.6108,-0.2381,-0.2535,-0.1555,-0.0517,-0.1496,-6.3649,-37.9051,-18.498
2025-08-15T23:59:43.605Z,0.6113,-0.16,-0.3112,-0.0851,-0.089,-0.1586,-6.1409,-37.6641,-18.2891
2025-08-15T23:59:43.614Z,0.6463,-0.1146,-0.4328,-0.0314,-0.078,-0.1678,-6.2086,-37.9758,-18.3883
2025-08-15T23:59:43.625Z,0.688,-0.1077,-0.6153,-0.0139,-0.0426,-0.1783,-6.0612,-37.9635,-18.5936
2025-08-15T23:59:43.635Z,0.6781,-0.1031,-0.795,-0.024,-0.0056,-0.1783,-6.0404,-37.8338,-18.7811
2025-08-15T23:59:43.644Z,0.6449,-0.0831,-0.999,-0.0601,0.0275,-0.1717,-6.0352,-37.786,-18.7292
2025-08-15T23:59:43.655Z,0.6245,-0.0381,-1.2024,-0.1133,0.021,-0.1713,-5.8736,-37.7747,-18.6081
2025-08-15T23:59:43.664Z,0.6151,0.0218,-1.2616,-0.1611,-0.0184,-0.1816,-5.8039,-37.7685,-18.6335
2025-08-15T23:59:43.674Z,0.6381,0.1105,-1.1877,-0.1867,-0.0838,-0.2091,-5.7243,-37.7697,-18.7919
2025-08-15T23:59:43.684Z,0.6874,0.1758,-1.0661,-0.1768,-0.1304,-0.2433,-5.8735,-37.9485,-18.9111
2025-08-15T23:59:43.695Z,0.7449,0.2135,-0.9403,-0.1472,-0.1643,-0.2687,-5.7207,-37.8746,-18.9435
2025-08-15T23:59:43.705Z,0.7719,0.2166,-0.8305,-0.1038,-0.171,-0.2802,-5.5375,-37.725,-18.9162
2025-08-15T23:59:43.714Z,0.7686,0.1865,-0.7559,-0.074,-0.156,-0.2857,-5.6683,-37.7782,-19.0802
2025-08-15T23:59:43.724Z,0.7412,0.1904,-0.7079,-0.0529,-0.1175,-0.2757,-5.7626,-37.6575,-19.1056
2025-08-15T23:59:43.734Z,0.6817,0.2488,-0.6585,-0.0424,-0.0601,-0.2471,-5.5199,-37.7122,-19.1719
2025-08-15T23:59:43.744Z,0.6105,0.3328,-0.6672,-0.0392,0.0026,-0.2105,-5.3671,-37.7028,-19.1852
2025-08-15T23:59:43.754Z,0.4983,0.4327,-0.6725,-0.0288,0.0639,-0.1701,-5.172,-37.6571,-18.9815
2025-08-15T23:59:43.766Z,0.4192,0.5396,-0.7246,-0.0219,0.1072,-0.1263,-5.0534,-37.7777,-18.9309
2025-08-15T23:59:43.774Z,0.3224,0.6607,-0.764,-0.017,0.1219,-0.0801,-5.0696,-37.8993,-19.2422
2025-08-15T23:59:43.784Z,0.2384,0.7977,-0.7887,-0.018,0.1008,-0.0438,-5.1408,-37.7718,-19.1468
2025-08-15T23:59:43.794Z,0.2231,0.9402,-0.7675,-0.032,0.0402,-0.0192,-5.0791,-37.7611,-19.1674
2025-08-15T23:59:43.805Z,0.2214,1.1239,-0.7007,-0.0572,-0.0419,-0.0156,-4.9736,-37.7631,-19.136
2025-08-15T23:59:43.814Z,0.31,1.258,-0.5531,-0.0829,-0.1224,-0.021,-5.0775,-37.7389,-19.1556
2025-08-15T23:59:43.824Z,0.4544,1.3482,-0.3011,-0.1108,-0.1953,-0.0461,-5.0909,-37.6677,-19.2774
2025-08-15T23:59:43.834Z,0.5539,1.3773,0.0375,-0.1351,-0.2441,-0.0767,-5.1413,-37.8294,-19.3751
2025-08-15T23:59:43.845Z,0.6461,1.3457,0.3539,-0.1459,-0.2622,-0.0962,-5.1617,-37.7006,-19.4169
2025-08-15T23:59:43.854Z,0.7114,1.2925,0.6265,-0.1369,-0.254,-0.1034,-4.9504,-37.7091,-19.3408
2025-08-15T23:59:43.864Z,0.6973,1.1859,0.8862,-0.1181,-0.2284,-0.1075,-5.1121,-37.553,-19.3082
2025-08-15T23:59:43.874Z,0.6879,1.0646,1.1284,-0.078,-0.1745,-0.1065,-5.0921,-37.7579,-19.451
2025-08-15T23:59:43.884Z,0.6696,0.9995,1.3051,-0.0179,-0.0685,-0.1018,-5.0502,-37.7444,-19.6512
2025-08-15T23:59:43.894Z,0.5859,0.9416,1.2902,0.0476,0.0714,-0.0897,-5.0669,-37.805,-19.7864
2025-08-15T23:59:43.904Z,0.3331,0.9388,1.1465,0.0812,0.1563,-0.0719,-4.9538,-37.7058,-19.4439
2025-08-15T23:59:43.914Z,0.0758,0.9551,1.031,0.0695,0.138,-0.0517,-4.8478,-37.8724,-19.5169
2025-08-15T23:59:43.925Z,-0.1691,0.9801,0.9748,0.0229,0.0376,-0.0371,-4.7601,-37.8148,-19.4532
2025-08-15T23:59:43.934Z,-0.2053,0.9475,0.9428,-0.0398,-0.0966,-0.0495,-4.8697,-37.7964,-19.5036
2025-08-15T23:59:43.944Z,-0.1444,0.8208,1.0289,-0.1054,-0.2347,-0.0891,-4.9612,-37.7358,-19.5083
2025-08-15T23:59:43.954Z,-0.0841,0.7451,1.3682,-0.1456,-0.3132,-0.1256,-4.8407,-37.7859,-19.426
2025-08-15T23:59:43.964Z,0.0167,0.6659,1.6612,-0.1508,-0.2893,-0.151,-4.7869,-37.7328,-19.5202
2025-08-15T23:59:43.976Z,0.0632,0.5384,1.8243,-0.1295,-0.2054,-0.1673,-4.9258,-37.7563,-19.6658
2025-08-15T23:59:43.984Z,-0.0086,0.3436,1.9468,-0.0914,-0.0991,-0.1553,-4.9658,-37.7775,-19.7988
2025-08-15T23:59:43.994Z,-0.1452,0.0759,2.0132,-0.0318,0.0417,-0.1061,-4.9058,-37.805,-19.8312
2025-08-15T23:59:44.004Z,-0.2521,-0.1499,1.8511,0.0366,0.1988,-0.0346,-4.9091,-37.742,-19.868
2025-08-15T23:59:44.014Z,-0.3315,-0.366,1.6466,0.1078,0.3661,0.0355,-4.8735,-37.7255,-19.6302
2025-08-15T23:59:44.024Z,-0.3371,-0.5382,1.3328,0.1675,0.5166,0.1075,-4.8185,-37.8945,-19.6442
2025-08-15T23:59:44.034Z,-0.2918,-0.6303,0.8954,0.2086,0.6277,0.1647,-4.8089,-37.7906,-19.6514
2025-08-15T23:59:44.044Z,-0.241,-0.6821,0.4746,0.2325,0.6717,0.1986,-4.6827,-37.8286,-19.621
2025-08-15T23:59:44.054Z,-0.2057,-0.7161,0.0974,0.2544,0.6619,0.2132,-4.7676,-37.8789,-19.7251
2025-08-15T23:59:44.064Z,-0.1974,-0.7153,-0.2088,0.2752,0.6153,0.2281,-4.577,-37.9143,-19.5415
2025-08-15T23:59:44.074Z,-0.1909,-0.7388,-0.4823,0.3107,0.5553,0.2353,-4.7537,-37.9381,-19.3773
2025-08-15T23:59:44.083Z,-0.2061,-0.7945,-0.758,0.3534,0.4955,0.2451,-4.6041,-38.0492,-19.1619
2025-08-15T23:59:44.094Z,-0.2174,-0.8498,-1.0241,0.3989,0.437,0.2485,-4.6223,-38.0809,-19.154
2025-08-15T23:59:44.104Z,-0.2409,-0.9052,-1.3162,0.4229,0.3705,0.2444,-4.6991,-38.2594,-19.2046
2025-08-15T23:59:44.114Z,-0.3218,-0.9287,-1.5401,0.4146,0.2469,0.2242,-4.6288,-38.1826,-18.9394
2025-08-15T23:59:44.124Z,-0.396,-0.8664,-1.5419,0.3851,0.0869,0.2106,-4.74,-38.2064,-18.7424
2025-08-15T23:59:44.133Z,-0.4493,-0.7185,-1.4737,0.337,-0.0986,0.193,-4.841,-38.3681,-18.5427
2025-08-15T23:59:44.144Z,-0.4933,-0.64,-1.3385,0.2836,-0.2976,0.1598,-4.9767,-38.3615,-18.5536
2025-08-15T23:59:44.154Z,-0.4799,-0.6077,-1.0483,0.2502,-0.4525,0.1192,-4.8788,-38.4145,-18.3026
2025-08-15T23:59:44.164Z,-0.3498,-0.632,-0.6825,0.2472,-0.5314,0.0714,-4.9478,-38.3587,-18.2458
2025-08-15T23:59:44.174Z,-0.1543,-0.7337,-0.4138,0.2601,-0.5547,0.019,-5.0485,-38.4322,-17.9513
2025-08-15T23:59:44.183Z,0.0079,-0.878,-0.1403,0.2665,-0.5486,-0.0412,-5.2711,-38.5286,-17.9453
2025-08-15T23:59:44.194Z,0.0706,-0.9906,0.1088,0.2432,-0.5051,-0.1092,-5.3162,-38.6034,-17.7103
2025-08-15T23:59:44.204Z,0.0954,-1.0038,0.3057,0.2027,-0.4139,-0.1667,-5.452,-38.4993,-17.5826
2025-08-15T23:59:44.213Z,0.1131,-0.9344,0.4354,0.1557,-0.2667,-0.2207,-5.2912,-38.6615,-17.3024
2025-08-15T23:59:44.224Z,0.1354,-0.9024,0.4536,0.1139,-0.0759,-0.2639,-5.275,-38.6198,-17.2363
2025-08-15T23:59:44.233Z,0.1008,-0.9267,0.347,0.0856,0.1412,-0.2871,-5.0736,-38.8669,-17.2862
2025-08-15T23:59:44.244Z,0.0032,-0.9665,0.101,0.0624,0.3447,-0.2888,-5.1288,-38.7606,-17.451
2025-08-15T23:59:44.254Z,-0.1588,-0.982,-0.2388,0.0307,0.4847,-0.2707,-4.985,-38.7198,-17.4868
2025-08-15T23:59:44.264Z,-0.3213,-0.9657,-0.5932,-0.0069,0.5591,-0.2534,-4.869,-38.6569,-17.278
2025-08-15T23:59:44.274Z,-0.409,-0.8942,-0.9392,-0.052,0.5805,-0.2438,-4.7113,-38.6721,-17.5129
2025-08-15T23:59:44.284Z,-0.4371,-0.7248,-1.2453,-0.0918,0.5527,-0.2401,-4.5888,-38.7209,-17.6037
2025-08-15T23:59:44.294Z,-0.4209,-0.5268,-1.4745,-0.1146,0.4884,-0.2467,-4.4088,-38.8033,-17.6444
2025-08-15T23:59:44.304Z,-0.3613,-0.3967,-1.6157,-0.1278,0.4076,-0.275,-4.2911,-38.6643,-17.6786
2025-08-15T23:59:44.314Z,-0.3121,-0.3241,-1.7103,-0.1436,0.3071,-0.3149,-3.8991,-38.7838,-17.6091
2025-08-15T23:59:44.324Z,-0.3687,-0.1816,-1.6952,-0.1502,0.1955,-0.3441,-3.7813,-38.8428,-17.8188
2025-08-15T23:59:44.334Z,-0.4169,-0.0485,-1.6274,-0.1606,0.0895,-0.36,-3.5962,-38.7981,-17.9044
2025-08-15T23:59:44.344Z,-0.4757,0.004,-1.579,-0.1767,-0.0053,-0.3604,-3.4178,-38.8347,-18.1688
2025-08-15T23:59:44.354Z,-0.5543,0.0441,-1.4462,-0.1982,-0.0647,-0.3424,-3.463,-38.8064,-18.1092
2025-08-15T23:59:44.364Z,-0.5922,0.0894,-1.2892,-0.209,-0.0815,-0.3116,-3.2739,-38.6443,-17.9576
2025-08-15T23:59:44.374Z,-0.5579,0.1187,-1.1459,-0.2121,-0.075,-0.273,-3.1993,-38.5839,-18.0625
2025-08-15T23:59:44.384Z,-0.5476,0.1449,-0.9843,-0.2077,-0.048,-0.2326,-3.2062,-38.4772,-18.2679
2025-08-15T23:59:44.397Z,-0.5794,0.2718,-0.7318,-0.1854,-0.0147,-0.1972,-2.9522,-38.561,-18.4156
2025-08-15T23:59:44.404Z,-0.5794,0.2718,-0.7318,-0.1619,-0.0003,-0.167,-2.9522,-38.561,-18.4156
2025-08-15T23:59:44.414Z,-0.6503,0.3428,-0.6371,-0.1323,0.0075,-0.1408,-2.8718,-38.4036,-18.4931
2025-08-15T23:59:44.426Z,-0.6745,0.4655,-0.5147,-0.0927,0.0143,-0.1197,-2.6279,-38.3809,-18.6035
2025-08-15T23:59:44.433Z,-0.6745,0.4655,-0.5147,-0.0494,0.0089,-0.0902,-2.6279,-38.3809,-18.6035
2025-08-15T23:59:44.446Z,-0.7309,0.5379,-0.3703,-0.0081,-0.0056,-0.0573,-2.6254,-38.4158,-18.592
2025-08-15T23:59:44.456Z,-0.7301,0.5959,-0.337,0.0325,-0.028,-0.0199,-2.4972,-38.4262,-18.3767
